file_name   Marker
DSC00084_1024.jpg     0    		
DSC00088_1024.jpg     1
DSC00110_1024.jpg     0
DSC00115_1024.jpg     0
DSC00133_1024.jpg     1
DSC00140_1024.jpg     0
DSC00142_1024.jpg     0
DSC00148_1024.jpg     0
DSC00156_1024.jpg     0
DSC00161_1024.jpg     0
DSC00181_1024.jpg     0
DSC00182_1024.jpg     0
DSC00217_1024.jpg     0
DSC00233_1024.jpg     0
DSC00238_1024.jpg     0
DSC00247_1024.jpg     0
DSC00252_1024.jpg     1
DSC00253_1024.jpg     0
